timestamp_iso,timestamp_unix,hour_of_day,day_of_week,soil_now,moisture_mean,moisture_delta,moisture_slope,soil_x_slope,dry_duration,temp_now,humidity_now,light_now,combined_stress,risk,anomaly,recovering,sequence,step_in_sequence,minutes_until_water
2026-02-23 20:30:00,1771878600,20,0,34.821,35.334,-0.305,-0.394,-13.713,3.0,16.741,64.061,34.65,0.045,0,0,0,85,65,900.0
2026-02-23 20:40:00,1771879200,20,0,34.637,35.348,-0.82,-0.475,-16.45,3.0,14.88,71.516,140.902,0.047,0,0,0,150,58,720.0
2026-02-23 20:40:00,1771879200,20,0,53.24,54.703,-0.955,-1.054,-56.107,0.0,20.558,69.621,77.965,0.009,0,0,0,109,31,5220.0
2026-02-23 20:40:00,1771879200,20,0,28.782,30.476,-1.115,-1.105,-31.815,18.0,16.3,74.637,20.0,0.098,1,0,0,15,40,0.0
2026-02-23 20:50:00,1771879800,20,0,73.235,73.405,-0.341,-0.341,-24.957,0.0,19.471,68.585,26.917,0.0,0,0,0,170,1,12600.0
2026-02-23 20:50:00,1771879800,20,0,47.893,48.858,-0.487,-0.77,-36.895,0.0,18.932,72.281,20.0,0.0,0,0,0,175,18,3780.0
2026-02-23 20:50:00,1771879800,20,0,34.717,36.025,-0.143,-1.154,-40.065,6.0,15.877,65.206,144.291,0.046,0,0,0,134,76,540.0
2026-02-23 21:00:00,1771880400,21,0,14.652,15.129,-0.342,-0.364,-5.329,102.0,18.501,83.107,62.335,0.222,1,0,0,139,109,0.0
2026-02-23 21:20:00,1771881600,21,0,59.54,60.094,-0.213,-0.429,-25.539,0.0,23.195,74.034,125.547,0.053,0,0,0,182,27,21600.0
2026-02-23 21:30:00,1771882200,21,0,65.286,66.166,-1.024,-0.808,-52.741,0.0,22.993,65.93,20.0,0.05,0,0,0,153,2,6660.0
2026-02-23 21:30:00,1771882200,21,0,37.11,37.908,-0.311,-0.579,-21.499,0.0,18.182,75.526,81.333,0.025,0,0,0,119,32,1620.0
2026-02-23 21:30:00,1771882200,21,0,49.025,50.241,-1.098,-0.737,-36.152,0.0,20.168,69.951,185.639,0.003,0,0,0,147,41,4860.0
2026-02-23 21:30:00,1771882200,21,0,43.922,44.935,-0.811,-0.58,-25.468,0.0,21.016,78.18,87.759,0.017,0,0,0,68,29,2520.0
2026-02-23 21:30:00,1771882200,21,0,5.0,5.0,0.0,0.0,0.0,207.0,20.59,70.136,112.021,0.316,1,0,0,155,101,0.0
2026-02-23 21:40:00,1771882800,21,0,61.582,62.333,0.064,-0.777,-47.873,0.0,21.946,68.109,20.0,0.032,0,0,0,11,16,18000.0
2026-02-23 21:40:00,1771882800,21,0,41.211,42.066,-0.563,-0.722,-29.749,0.0,19.741,75.407,94.069,0.0,0,0,0,67,56,2160.0
2026-02-23 21:50:00,1771883400,21,0,37.173,38.356,-1.117,-0.815,-30.298,0.0,17.588,79.341,93.106,0.025,0,0,0,63,59,900.0
2026-02-23 21:50:00,1771883400,21,0,46.61,47.501,-0.381,-0.759,-35.376,0.0,19.212,74.871,212.971,0.004,0,0,0,166,51,4320.0
2026-02-23 22:00:00,1771884000,22,0,11.271,11.721,-0.142,-0.298,-3.36,96.0,19.691,72.098,20.0,0.251,1,0,0,120,93,0.0
2026-02-23 22:00:00,1771884000,22,0,55.513,56.463,-0.172,-0.853,-47.373,0.0,13.52,69.897,31.468,0.0,0,0,0,84,5,4680.0
2026-02-23 22:00:00,1771884000,22,0,52.776,53.659,-0.889,-0.554,-29.249,0.0,18.866,68.424,91.335,0.0,0,0,0,110,91,21600.0
2026-02-23 22:00:00,1771884000,22,0,44.043,44.093,0.193,-0.228,-10.031,0.0,16.653,79.949,253.539,0.015,0,0,0,24,61,4320.0
2026-02-23 22:00:00,1771884000,22,0,47.834,48.439,-0.403,-0.526,-25.168,0.0,18.873,69.573,162.003,0.0,0,0,0,82,81,3780.0
2026-02-23 22:00:00,1771884000,22,0,59.692,60.317,-0.411,-0.461,-27.494,0.0,21.152,57.807,52.412,0.03,0,0,0,49,56,6660.0
2026-02-23 22:00:00,1771884000,22,0,39.917,40.106,-0.461,-0.055,-2.183,0.0,19.739,64.587,20.0,0.001,0,0,0,73,32,2340.0
2026-02-23 22:00:00,1771884000,22,0,41.202,42.423,-0.859,-0.712,-29.35,0.0,18.461,70.871,121.419,0.0,0,0,0,183,52,2160.0
2026-02-23 22:10:00,1771884600,22,0,35.986,36.157,0.05,-0.182,-6.559,0.0,19.58,67.218,41.003,0.035,0,0,0,53,26,720.0
2026-02-23 22:20:00,1771885200,22,0,5.0,5.0,0.0,0.0,0.0,186.0,18.669,68.424,115.322,0.306,1,0,0,62,117,0.0
2026-02-23 22:20:00,1771885200,22,0,73.044,73.6,-0.167,-0.521,-38.083,0.0,15.729,69.872,41.891,0.0,0,0,0,136,11,8820.0
2026-02-23 22:20:00,1771885200,22,0,62.6,62.701,0.264,-0.266,-16.661,0.0,20.576,64.116,129.063,0.01,0,0,0,146,25,21600.0
2026-02-23 22:30:00,1771885800,22,0,39.002,39.367,-0.315,-0.198,-7.723,0.0,19.36,76.811,95.46,0.009,0,0,0,112,41,2160.0
2026-02-23 22:30:00,1771885800,22,0,71.467,71.467,-0.609,0.0,0.0,0.0,17.603,69.2,122.156,0.0,0,0,0,173,0,12780.0
2026-02-23 22:30:00,1771885800,22,0,50.512,50.695,0.117,-0.17,-8.612,0.0,18.352,68.979,52.851,0.0,0,0,0,142,82,3780.0
2026-02-23 22:40:00,1771886400,22,0,18.292,18.684,0.088,-0.427,-7.804,114.0,16.96,76.771,187.989,0.19,1,0,0,71,91,0.0
2026-02-23 22:40:00,1771886400,22,0,45.776,46.735,-0.505,-0.721,-33.017,0.0,18.697,68.043,140.727,0.0,0,0,0,163,37,3240.0
2026-02-23 22:50:00,1771887000,22,0,55.904,55.954,0.267,-0.055,-3.052,0.0,17.439,62.229,81.027,0.0,0,0,0,13,11,7200.0
2026-02-23 22:50:00,1771887000,22,0,37.251,38.396,-0.863,-0.674,-25.126,0.0,18.35,61.695,20.0,0.024,0,0,0,69,97,1620.0
2026-02-23 23:00:00,1771887600,23,0,54.429,55.127,-0.465,-0.814,-44.308,0.0,19.492,78.684,20.0,0.0,0,0,0,113,2,5040.0
2026-02-23 23:00:00,1771887600,23,0,41.734,43.217,-1.407,-0.828,-34.545,0.0,16.569,64.932,29.19,0.0,0,0,0,6,51,1800.0
2026-02-23 23:00:00,1771887600,23,0,64.281,64.964,-0.598,-0.343,-22.019,0.0,20.365,71.65,212.513,0.01,0,0,0,4,20,8100.0
2026-02-23 23:20:00,1771888800,23,0,67.38,67.401,-0.329,0.099,6.677,0.0,20.079,74.019,83.497,0.001,0,0,0,64,37,11880.0
2026-02-23 23:20:00,1771888800,23,0,29.618,30.396,-0.363,-0.575,-17.043,21.0,19.011,63.468,20.0,0.091,1,0,0,121,84,0.0
2026-02-23 23:30:00,1771889400,23,0,34.406,34.935,-0.415,-0.326,-11.226,6.0,20.661,71.428,56.059,0.06,0,0,0,85,66,720.0
2026-02-23 23:40:00,1771890000,23,0,52.753,53.791,-0.488,-0.741,-39.064,0.0,18.119,67.311,175.393,0.0,0,0,0,109,32,5040.0
2026-02-23 23:40:00,1771890000,23,0,34.282,34.904,-0.355,-0.318,-10.915,6.0,20.415,72.203,171.128,0.057,0,0,0,150,59,540.0
2026-02-23 23:40:00,1771890000,23,0,28.684,29.622,-0.098,-0.813,-23.323,21.0,18.912,66.826,91.18,0.099,1,0,0,15,41,0.0
2026-02-23 23:50:00,1771890600,23,0,47.461,48.172,-0.432,-0.497,-23.6,0.0,19.616,73.361,148.036,0.0,0,0,0,175,19,3600.0
2026-02-23 23:50:00,1771890600,23,0,72.736,73.182,-0.499,-0.42,-30.536,0.0,21.136,73.932,82.146,0.019,0,0,0,170,2,12420.0
2026-02-23 23:50:00,1771890600,23,0,34.206,35.031,-0.511,-0.712,-24.355,9.0,21.6,68.55,20.0,0.077,0,0,0,134,77,360.0
2026-02-24 00:00:00,1771891200,0,1,14.22,14.748,-0.432,-0.302,-4.295,105.0,21.666,74.071,63.665,0.253,1,0,0,139,110,0.0
2026-02-24 00:20:00,1771892400,0,1,59.153,59.676,-0.386,-0.368,-21.76,0.0,17.43,73.513,20.0,0.0,0,0,0,182,28,21600.0
2026-02-24 00:30:00,1771893000,0,1,43.492,44.393,-0.43,-0.644,-27.997,0.0,20.953,74.964,80.029,0.016,0,0,0,68,30,2340.0
2026-02-24 00:30:00,1771893000,0,1,49.226,49.738,0.201,-0.451,-22.213,0.0,17.44,69.407,83.765,0.0,0,0,0,147,42,4680.0
2026-02-24 00:30:00,1771893000,0,1,5.017,5.004,0.017,0.006,0.028,210.0,18.102,65.252,220.07,0.312,1,0,0,155,102,0.0
2026-02-24 00:30:00,1771893000,0,1,65.272,65.942,-0.015,-0.543,-35.469,0.0,17.887,75.582,48.966,0.0,0,0,0,153,3,6480.0
2026-02-24 00:30:00,1771893000,0,1,37.178,37.49,0.068,-0.358,-13.302,0.0,19.209,65.224,186.688,0.025,0,0,0,119,33,1440.0
2026-02-24 00:40:00,1771893600,0,1,40.512,41.35,-0.698,-0.463,-18.756,0.0,22.917,67.388,107.102,0.049,0,0,0,67,57,1980.0
2026-02-24 00:40:00,1771893600,0,1,61.146,61.641,-0.436,-0.39,-23.844,0.0,18.386,75.303,103.093,0.0,0,0,0,11,17,17820.0
2026-02-24 00:50:00,1771894200,0,1,36.562,37.592,-0.611,-0.594,-21.714,0.0,18.999,71.99,91.249,0.03,0,0,0,63,60,720.0
2026-02-24 00:50:00,1771894200,0,1,46.562,46.92,-0.049,-0.318,-14.812,0.0,16.821,76.242,65.066,0.0,0,0,0,166,52,4140.0
2026-02-24 01:00:00,1771894800,1,1,54.88,55.664,-0.633,-0.566,-31.076,0.0,17.967,74.68,36.025,0.0,0,0,0,84,6,4500.0
2026-02-24 01:00:00,1771894800,1,1,43.705,43.837,-0.338,-0.016,-0.708,0.0,17.157,67.451,52.346,0.0,0,0,0,24,62,4140.0
2026-02-24 01:00:00,1771894800,1,1,10.828,11.387,-0.444,-0.403,-4.361,99.0,19.274,73.814,35.988,0.255,1,0,0,120,94,0.0
2026-02-24 01:00:00,1771894800,1,1,52.277,53.119,-0.5,-0.493,-25.794,0.0,19.582,61.496,58.647,0.0,0,0,0,110,92,21600.0
2026-02-24 01:00:00,1771894800,1,1,40.023,41.594,-1.179,-1.022,-40.899,0.0,22.417,68.058,20.0,0.04,0,0,0,183,53,1980.0
2026-02-24 01:00:00,1771894800,1,1,47.525,47.968,-0.309,-0.25,-11.871,0.0,16.783,74.121,83.578,0.0,0,0,0,82,82,3600.0
2026-02-24 01:00:00,1771894800,1,1,39.375,39.929,-0.542,-0.224,-8.813,0.0,20.976,72.102,131.775,0.022,0,0,0,73,33,2160.0
2026-02-24 01:00:00,1771894800,1,1,58.754,59.737,-0.938,-0.549,-32.238,0.0,19.309,74.512,27.518,0.0,0,0,0,49,57,6480.0
2026-02-24 01:10:00,1771895400,1,1,35.161,35.814,-0.824,-0.338,-11.874,0.0,21.263,69.542,129.069,0.063,0,0,0,53,27,540.0
2026-02-24 01:20:00,1771896000,1,1,73.858,73.413,0.814,0.107,7.9,0.0,18.458,67.861,20.0,0.0,0,0,0,136,12,8640.0
2026-02-24 01:20:00,1771896000,1,1,5.0,5.0,0.0,0.0,0.0,189.0,15.803,68.486,78.04,0.306,1,0,0,62,118,0.0
2026-02-24 01:20:00,1771896000,1,1,61.913,62.329,-0.688,-0.185,-11.473,0.0,17.031,76.209,58.172,0.0,0,0,0,146,26,21600.0
2026-02-24 01:30:00,1771896600,1,1,70.866,71.167,-0.601,-0.601,-42.592,0.0,19.767,76.66,50.548,0.0,0,0,0,173,1,12600.0
2026-02-24 01:30:00,1771896600,1,1,38.641,39.128,-0.361,-0.304,-11.734,0.0,15.877,73.293,210.033,0.015,0,0,0,112,42,1980.0
2026-02-24 01:30:00,1771896600,1,1,49.883,50.41,-0.628,-0.322,-16.066,0.0,22.027,68.843,148.951,0.034,0,0,0,142,83,3600.0
2026-02-24 01:40:00,1771897200,1,1,16.849,18.004,-1.442,-0.607,-10.226,117.0,18.491,78.281,136.063,0.203,1,0,0,71,92,0.0
2026-02-24 01:40:00,1771897200,1,1,45.367,46.092,-0.41,-0.526,-23.857,0.0,18.668,79.658,130.351,0.0,0,0,0,163,38,3060.0
2026-02-24 01:50:00,1771897800,1,1,55.873,55.905,-0.031,-0.111,-6.198,0.0,20.796,68.357,20.0,0.013,0,0,0,13,12,7020.0
2026-02-24 01:50:00,1771897800,1,1,37.565,37.968,0.313,-0.459,-17.241,0.0,17.566,72.64,142.541,0.021,0,0,0,69,98,1440.0
2026-02-24 02:00:00,1771898400,2,1,63.891,64.609,-0.39,-0.499,-31.87,0.0,21.297,74.711,42.061,0.022,0,0,0,4,21,7920.0
2026-02-24 02:00:00,1771898400,2,1,54.48,54.965,0.051,-0.526,-28.641,0.0,14.752,76.189,107.369,0.0,0,0,0,113,3,4860.0
2026-02-24 02:00:00,1771898400,2,1,41.979,42.657,0.246,-0.599,-25.147,0.0,15.803,65.159,123.925,0.0,0,0,0,6,52,1620.0
2026-02-24 02:20:00,1771899600,2,1,29.091,29.833,-0.528,-0.517,-15.041,24.0,18.043,73.415,130.26,0.095,1,0,0,121,85,0.0
2026-02-24 02:20:00,1771899600,2,1,67.194,67.429,-0.186,-0.079,-5.32,0.0,19.354,76.832,139.251,0.0,0,0,0,64,38,11700.0
2026-02-24 02:30:00,1771900200,2,1,33.942,34.574,-0.464,-0.395,-13.395,9.0,20.841,78.988,48.964,0.067,1,0,0,85,67,540.0
2026-02-24 02:40:00,1771900800,2,1,52.42,53.152,-0.333,-0.592,-31.025,0.0,15.86,76.803,48.536,0.0,0,0,0,109,33,4860.0
2026-02-24 02:40:00,1771900800,2,1,33.809,34.546,-0.473,-0.549,-18.573,9.0,17.577,69.264,46.214,0.054,1,0,0,150,60,360.0
2026-02-24 02:40:00,1771900800,2,1,27.626,28.748,-1.058,-0.757,-20.919,24.0,19.4,63.586,31.973,0.108,1,0,0,15,42,0.0
2026-02-24 02:50:00,1771901400,2,1,33.539,34.331,-0.667,-0.441,-14.776,12.0,18.515,76.277,149.267,0.057,0,0,0,134,78,180.0
2026-02-24 02:50:00,1771901400,2,1,46.781,47.629,-0.68,-0.533,-24.935,0.0,19.124,68.714,20.0,0.0,0,0,0,175,20,3420.0
2026-02-24 02:50:00,1771901400,2,1,72.119,72.916,-0.617,-0.486,-35.014,0.0,16.848,77.369,42.128,0.0,0,0,0,170,3,12240.0
2026-02-24 03:00:00,1771902000,3,1,14.42,14.572,0.2,-0.191,-2.757,108.0,17.115,72.043,51.221,0.224,1,0,0,139,111,0.0
2026-02-24 03:20:00,1771903200,3,1,58.747,59.298,-0.406,-0.335,-19.682,0.0,19.097,73.729,55.739,0.0,0,0,0,182,29,21600.0
2026-02-24 03:30:00,1771903800,3,1,5.0,5.004,-0.017,0.0,0.0,213.0,20.348,77.185,129.376,0.312,1,0,0,155,103,0.0
2026-02-24 03:30:00,1771903800,3,1,42.989,43.784,-0.504,-0.581,-24.996,0.0,19.842,73.108,20.0,0.0,0,0,0,68,31,2160.0
2026-02-24 03:30:00,1771903800,3,1,37.513,37.305,0.335,0.031,1.151,0.0,17.088,78.306,60.925,0.022,0,0,0,119,34,1260.0
2026-02-24 03:30:00,1771903800,3,1,64.705,65.393,-0.567,-0.535,-34.612,0.0,17.213,75.087,102.751,0.0,0,0,0,153,4,6300.0
2026-02-24 03:30:00,1771903800,3,1,48.362,49.184,-0.864,-0.587,-28.386,0.0,21.114,73.309,159.269,0.019,0,0,0,147,43,4500.0
2026-02-24 03:40:00,1771904400,3,1,39.852,40.837,-0.661,-0.641,-25.531,0.0,17.079,71.198,248.924,0.015,0,0,0,67,58,1800.0
2026-02-24 03:40:00,1771904400,3,1,60.957,61.301,-0.19,-0.187,-11.422,0.0,18.712,68.008,128.72,0.0,0,0,0,11,18,17640.0
2026-02-24 03:50:00,1771905000,3,1,36.026,37.013,-0.536,-0.755,-27.191,0.0,18.712,74.16,20.0,0.035,0,0,0,63,61,540.0
2026-02-24 03:50:00,1771905000,3,1,46.04,46.551,-0.522,-0.317,-14.607,0.0,18.548,76.364,203.876,0.001,0,0,0,166,53,3960.0
2026-02-24 04:00:00,1771905600,4,1,58.591,59.285,-0.163,-0.504,-29.538,0.0,18.694,72.525,100.814,0.0,0,0,0,49,58,6300.0
2026-02-24 04:00:00,1771905600,4,1,47.367,47.741,-0.158,-0.29,-13.744,0.0,14.422,73.785,151.508,0.0,0,0,0,82,83,3420.0
2026-02-24 04:00:00,1771905600,4,1,39.873,39.886,0.498,-0.168,-6.711,0.0,17.685,72.511,189.349,0.001,0,0,0,73,34,1980.0
2026-02-24 04:00:00,1771905600,4,1,51.787,52.626,-0.49,-0.626,-32.432,0.0,22.883,74.149,20.0,0.048,0,0,0,110,93,21600.0
2026-02-24 04:00:00,1771905600,4,1,53.981,55.015,-0.899,-0.568,-30.665,0.0,17.953,80.448,82.536,0.0,0,0,0,84,7,4320.0
2026-02-24 04:00:00,1771905600,4,1,43.25,43.712,-0.454,-0.2,-8.634,0.0,23.587,70.702,20.0,0.06,0,0,0,24,63,3960.0
2026-02-24 04:00:00,1771905600,4,1,40.255,40.885,0.232,-0.602,-24.227,0.0,19.213,68.673,66.641,0.0,0,0,0,183,54,1800.0
2026-02-24 04:00:00,1771905600,4,1,10.602,11.028,-0.226,-0.27,-2.867,102.0,20.817,65.903,20.0,0.271,0,0,0,120,95,0.0
2026-02-24 04:10:00,1771906200,4,1,34.357,35.36,-0.804,-0.526,-18.081,3.0,19.313,67.415,20.0,0.049,1,0,0,53,28,360.0
2026-02-24 04:20:00,1771906800,4,1,62.186,62.259,0.274,-0.05,-3.111,0.0,21.392,79.307,54.704,0.023,0,0,0,146,27,21600.0
2026-02-24 04:20:00,1771906800,4,1,5.0,5.0,0.0,0.0,0.0,192.0,17.196,72.458,20.0,0.306,1,0,0,62,119,0.0
2026-02-24 04:20:00,1771906800,4,1,73.278,73.348,-0.58,0.022,1.626,0.0,21.293,71.718,52.511,0.022,0,0,0,136,13,8460.0
2026-02-24 04:30:00,1771907400,4,1,38.624,38.896,-0.017,-0.231,-8.923,0.0,17.482,69.522,125.875,0.012,0,0,0,112,43,1800.0
2026-02-24 04:30:00,1771907400,4,1,70.463,70.932,-0.404,-0.502,-35.4,0.0,15.831,78.662,100.111,0.0,0,0,0,173,2,12420.0
2026-02-24 04:30:00,1771907400,4,1,48.352,49.786,-1.531,-0.681,-32.923,0.0,17.22,66.701,88.024,0.0,0,0,0,142,84,3420.0
2026-02-24 04:40:00,1771908000,4,1,17.101,17.612,0.252,-0.368,-6.285,120.0,19.18,67.93,20.0,0.2,1,0,0,71,93,0.0
2026-02-24 04:40:00,1771908000,4,1,44.783,45.552,-0.583,-0.499,-22.36,0.0,17.24,76.993,39.567,0.0,0,0,0,163,39,2880.0
2026-02-24 04:50:00,1771908600,4,1,55.753,55.792,-0.12,0.039,2.147,0.0,19.69,74.966,42.137,0.0,0,0,0,13,13,6840.0
2026-02-24 04:50:00,1771908600,4,1,37.519,37.612,-0.045,-0.198,-7.446,0.0,19.762,78.333,156.011,0.022,0,0,0,69,99,1260.0
2026-02-24 05:00:00,1771909200,5,1,62.764,63.953,-1.127,-0.705,-44.232,0.0,21.091,67.673,67.752,0.018,0,0,0,4,22,7740.0
2026-02-24 05:00:00,1771909200,5,1,40.884,41.934,-1.095,-0.752,-30.75,0.0,20.285,75.313,102.473,0.005,0,0,0,6,53,1440.0
2026-02-24 05:00:00,1771909200,5,1,54.085,54.472,-0.395,-0.27,-14.593,0.0,18.437,70.613,49.216,0.0,0,0,0,113,4,4680.0
2026-02-24 05:20:00,1771910400,5,1,28.652,29.335,-0.439,-0.443,-12.696,27.0,20.759,66.137,107.378,0.112,1,0,0,121,86,0.0
2026-02-24 05:20:00,1771910400,5,1,66.789,67.268,-0.405,-0.307,-20.48,0.0,18.38,77.532,159.349,0.0,0,0,0,64,39,11520.0
2026-02-24 05:30:00,1771911000,5,1,33.665,34.209,-0.277,-0.385,-12.969,12.0,17.125,73.587,179.01,0.055,1,0,0,85,68,360.0
2026-02-24 05:40:00,1771911600,5,1,33.599,34.082,-0.21,-0.346,-11.621,12.0,19.578,66.927,119.99,0.056,0,0,0,150,61,180.0
2026-02-24 05:40:00,1771911600,5,1,51.65,52.516,-0.77,-0.53,-27.387,0.0,21.945,70.868,82.963,0.032,0,0,0,109,34,4680.0
2026-02-24 05:40:00,1771911600,5,1,26.854,27.987,-0.772,-0.643,-17.264,27.0,18.993,77.245,104.467,0.115,1,0,0,15,43,0.0
2026-02-24 05:50:00,1771912200,5,1,46.186,47.08,-0.595,-0.569,-26.289,0.0,20.3,68.716,66.844,0.005,0,0,0,175,21,3240.0
2026-02-24 05:50:00,1771912200,5,1,72.09,72.545,-0.028,-0.381,-27.492,0.0,20.758,71.08,186.345,0.013,0,0,0,170,4,12060.0
2026-02-24 05:50:00,1771912200,5,1,32.738,33.8,-0.8,-0.66,-21.598,15.0,16.964,68.536,59.772,0.064,0,0,0,134,79,0.0
2026-02-24 06:00:00,1771912800,6,1,13.79,14.271,-0.631,-0.288,-3.965,111.0,18.22,62.626,153.938,0.229,0,0,0,139,112,0.0
2026-02-24 06:20:00,1771914000,6,1,58.61,59.013,-0.137,-0.31,-18.163,0.0,22.673,61.925,20.0,0.045,0,0,0,182,30,21600.0
2026-02-24 06:30:00,1771914600,6,1,64.225,64.872,-0.48,-0.354,-22.714,0.0,16.202,77.365,150.126,0.0,0,0,0,153,5,6120.0
2026-02-24 06:30:00,1771914600,6,1,43.048,43.363,0.06,-0.291,-12.54,0.0,17.86,85.636,89.39,0.0,0,0,0,68,32,1980.0
2026-02-24 06:30:00,1771914600,6,1,48.188,48.7,-0.174,-0.279,-13.44,0.0,18.772,73.336,125.941,0.0,0,0,0,147,44,4320.0
2026-02-24 06:30:00,1771914600,6,1,5.0,5.004,0.0,0.0,0.0,216.0,19.118,76.29,20.0,0.306,1,0,0,155,104,0.0
2026-02-24 06:30:00,1771914600,6,1,37.154,37.239,-0.359,0.015,0.539,0.0,19.878,63.282,100.831,0.025,0,0,0,119,35,1080.0
2026-02-24 06:40:00,1771915200,6,1,39.138,40.178,-0.714,-0.691,-27.044,0.0,20.137,75.543,20.0,0.01,0,0,0,67,59,1620.0
2026-02-24 06:40:00,1771915200,6,1,61.221,61.226,0.264,-0.121,-7.38,0.0,18.092,65.954,114.224,0.0,0,0,0,11,19,17460.0
2026-02-24 06:50:00,1771915800,6,1,35.676,36.359,-0.35,-0.499,-17.804,0.0,15.478,63.663,95.086,0.038,0,0,0,63,62,360.0
2026-02-24 06:50:00,1771915800,6,1,45.96,46.293,-0.08,-0.217,-9.968,0.0,18.01,72.331,20.0,0.0,0,0,0,166,54,3780.0
2026-02-24 07:00:00,1771916400,7,1,53.514,54.472,-0.467,-0.667,-35.667,0.0,21.053,67.645,389.302,0.072,0,0,0,84,8,4140.0
2026-02-24 07:00:00,1771916400,7,1,39.298,39.616,-0.574,-0.206,-8.106,0.0,22.323,72.804,301.485,0.074,0,0,0,73,35,1800.0
2026-02-24 07:00:00,1771916400,7,1,42.844,43.46,-0.407,-0.4,-17.121,0.0,20.614,67.327,281.306,0.033,0,0,0,24,64,3780.0
2026-02-24 07:00:00,1771916400,7,1,58.661,58.924,0.07,-0.344,-20.159,0.0,22.951,68.309,342.692,0.09,0,0,0,49,59,6120.0
2026-02-24 07:00:00,1771916400,7,1,47.253,47.495,-0.113,-0.194,-9.148,0.0,23.326,73.214,196.168,0.055,0,0,0,82,84,3240.0
2026-02-24 07:00:00,1771916400,7,1,9.897,10.649,-0.705,-0.458,-4.533,105.0,23.237,65.269,279.063,0.34,1,0,0,120,96,0.0
2026-02-24 07:00:00,1771916400,7,1,39.65,40.283,-0.605,-0.517,-20.511,0.0,20.732,80.126,305.327,0.045,0,0,0,183,55,1620.0
2026-02-24 07:00:00,1771916400,7,1,51.301,52.035,-0.486,-0.492,-25.237,0.0,24.299,68.561,244.909,0.084,0,0,0,110,94,21600.0
2026-02-24 07:10:00,1771917000,7,1,34.212,34.929,-0.145,-0.591,-20.221,6.0,20.742,59.109,343.225,0.108,0,0,0,53,29,180.0
2026-02-24 07:20:00,1771917600,7,1,72.423,73.151,-0.856,-0.207,-15.008,0.0,19.414,70.032,154.754,0.0,0,0,0,136,14,8280.0
2026-02-24 07:20:00,1771917600,7,1,61.412,62.028,-0.774,-0.396,-24.323,0.0,21.008,64.107,288.337,0.042,0,0,0,146,28,21600.0
2026-02-24 07:30:00,1771918200,7,1,70.125,70.73,-0.338,-0.448,-31.385,0.0,20.791,69.219,371.815,0.062,0,0,0,173,3,12240.0
2026-02-24 07:30:00,1771918200,7,1,38.236,38.626,-0.389,-0.256,-9.77,0.0,23.052,70.878,238.055,0.077,0,0,0,112,44,1620.0
2026-02-24 07:30:00,1771918200,7,1,47.95,49.174,-0.402,-0.854,-40.938,0.0,23.468,71.181,382.581,0.11,0,0,0,142,85,3240.0
2026-02-24 07:40:00,1771918800,7,1,16.445,17.172,-0.656,-0.616,-10.123,123.0,23.57,71.002,262.049,0.283,1,0,0,71,94,0.0
2026-02-24 07:40:00,1771918800,7,1,43.474,44.85,-1.31,-0.768,-33.368,0.0,23.741,64.915,271.04,0.083,0,0,0,163,40,2700.0
2026-02-24 07:50:00,1771919400,7,1,37.038,37.343,-0.481,-0.071,-2.635,0.0,18.408,64.727,300.122,0.055,0,0,0,69,100,1080.0
2026-02-24 07:50:00,1771919400,7,1,55.044,55.644,-0.709,-0.287,-15.783,0.0,22.821,68.344,336.999,0.086,0,0,0,13,14,6660.0
2026-02-24 08:00:00,1771920000,8,1,53.186,54.045,-0.899,-0.414,-22.04,0.0,22.766,63.103,533.974,0.142,0,0,0,113,5,4500.0
2026-02-24 08:00:00,1771920000,8,1,39.333,40.982,-1.551,-0.8,-31.477,0.0,28.393,55.026,391.724,0.225,0,0,0,6,54,1260.0
2026-02-24 08:00:00,1771920000,8,1,61.783,63.18,-0.981,-0.833,-51.447,0.0,24.46,65.039,549.187,0.174,0,0,0,4,23,7560.0
2026-02-24 08:20:00,1771921200,8,1,27.447,28.702,-1.205,-0.724,-19.865,30.0,27.465,56.203,632.354,0.377,1,0,0,121,87,0.0
2026-02-24 08:20:00,1771921200,8,1,66.113,66.869,-0.675,-0.422,-27.917,0.0,22.055,64.877,481.956,0.115,0,0,0,64,40,11340.0
2026-02-24 08:30:00,1771921800,8,1,33.188,33.8,-0.477,-0.406,-13.473,15.0,24.131,61.708,446.542,0.199,1,0,0,85,69,180.0
2026-02-24 08:40:00,1771922400,8,1,50.616,51.86,-1.034,-0.712,-36.049,0.0,23.125,70.908,632.698,0.176,0,0,0,109,35,4500.0
2026-02-24 08:40:00,1771922400,8,1,32.916,33.652,-0.684,-0.456,-14.993,15.0,20.988,61.029,454.959,0.151,1,0,0,150,62,0.0
2026-02-24 08:40:00,1771922400,8,1,26.178,27.335,-0.676,-0.835,-21.868,30.0,21.614,64.927,497.029,0.233,1,0,0,15,44,0.0
2026-02-24 08:50:00,1771923000,8,1,32.579,33.265,-0.16,-0.542,-17.672,18.0,24.098,57.092,547.088,0.247,1,0,0,134,80,0.0
2026-02-24 08:50:00,1771923000,8,1,71.522,72.117,-0.569,-0.405,-28.944,0.0,23.612,61.183,538.728,0.157,0,0,0,170,5,11880.0
2026-02-24 08:50:00,1771923000,8,1,45.259,46.422,-0.927,-0.734,-33.224,0.0,21.93,69.764,378.421,0.083,0,0,0,175,22,3060.0
